ID;genero;nameset;title;nome;middleinitial;sobrenome;streetaddress;cidade;estado_sigla;estado_nome;zipcode;country;countryfull;emailaddress;username;password;browseruseragent;telephonenumber;telephonecountrycode;maidenname;birthday;idade;tropicalzodiac;cctype;ccnumber;cvv2;ccexpires;nationalid;upstracking;westernunionmtcn;moneygrammtcn;color;occupation;company;vehicle;domain;bloodtype;pounds;kilograms;feetinches;centimeters;guid;latitude;longitude
913;female;Brazil;Ms.;Leonor;F;Rodrigues;Rua Professor Mário Gallego 1152;Tatuí;SP;São Paulo;18273-730;BR;Brazil;LeonorFerreiraRodrigues@teleworm.us;Mighose;Cheimie2p;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15";(15) 3410-4461;55;Costa;8/27/1996;21;Virgo;Visa;4532869331276441;108;4/2021;928.596.456-75;1Z E32 7F1 62 1704 457 3;5354333659;95601807;Green;Letterpress operator;Kelsey's Neighbourhood Bar & Grill;1997 Ford Tracer;FinancialAct.com.br;B+;186.3;84.7;"5' 6""";167;ba365593-0a16-446b-a460-77b63608a940;-23.363650;-47.881205
914;female;Brazil;Ms.;Bruna;C;Ribeiro;Rua dos Rubis 1176;Araxá;MG;Minas Gerais;38182-270;BR;Brazil;BrunaCunhaRibeiro@rhyta.com;Therhang;tahqu5Ejeeh;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(34) 3253-7993;55;Pinto;9/26/1989;28;Libra;Visa;4556397342348422;045;7/2022;369.171.497-80;1Z Y12 163 12 4260 305 0;5458685355;50902756;Blue;ESL teacher;Young @ Heart;2002 Chevrolet Blazer;IncredibleBikinis.com.br;O+;167.4;76.1;"5' 7""";170;fc445484-0b2f-41e7-b95c-16a315c9d98b;-19.708495;-46.887663
915;female;Brazil;Ms.;Sophia;R;Rocha;Rua Iguara 488;Valparaíso de Goiás;GO;Goiás;72874-070;BR;Brazil;SophiaRodriguesRocha@jourrapide.com;Saime1963;ohsh6wie4A;"Mozilla/5.0 (Windows NT 6.1; rv:52.0) Gecko/20100101 Firefox/52.0";(61) 7206-3395;55;Rocha;3/23/1963;55;Aries;Visa;4539361221501495;395;8/2022;511.802.508-77;1Z 988 696 68 0457 994 0;9273125226;69296958;Purple;Gaming change person;Jacobs;2003 BMW X Activity;MexicanRoofing.com.br;O+;220.7;100.3;"5' 6""";168;b10cd3ec-db59-4488-a0d1-81fb0628e019;-16.022243;-48.041701
916;female;Brazil;Dr.;Leonor;L;Sousa;Rua Emílio Neves 1838;Joinville;SC;Santa Catarina;89231-130;BR;Brazil;LeonorLimaSousa@gustr.com;Frivelly;ahghuiGhi7a;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(47) 6010-9556;55;Oliveira;9/10/1999;18;Virgo;MasterCard;5118101248899860;828;4/2021;737.532.865-08;1Z 59W 67W 01 7889 362 1;6847048909;23228686;Purple;Scientific illustrator;Big D Supermarkets;2002 Oldsmobile Intrigue;ProxyTrack.com.br;O+;140.6;63.9;"5' 0""";152;e3d7bad3-6d75-4599-aaca-772c71490b4b;-26.175758;-49.043959
917;male;Brazil;Mr.;Arthur;C;Silva;Rua Egídio Asam 641;São Paulo;SP;São Paulo;08255-600;BR;Brazil;ArthurCastroSilva@armyspy.com;Sleve1966;EiSh8phu5ei;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15";(11) 8294-6863;55;Azevedo;10/4/1966;51;Libra;MasterCard;5571835512354918;601;7/2019;198.452.385-64;1Z 881 903 00 8217 239 5;8082550908;15121924;Blue;Information and record clerk;Afforda Merchant Services;2004 Opel Agila;SoapSuperstore.com.br;A+;226.6;103.0;"5' 9""";175;2fe894fc-e952-4770-a807-fc6031993538;-23.582534;-46.668896
918;female;Brazil;Mrs.;Ágatha;S;Oliveira;Rua Wencery Félix 1628;Fortaleza;CE;Ceará;60872-030;BR;Brazil;AgathaSilvaOliveira@fleckens.hu;Upolliveng1972;ohSh3zieH;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15";(85) 3896-2231;55;Silva;3/16/1972;46;Pisces;MasterCard;5448983088929936;766;11/2023;987.085.494-00;1Z 401 40Y 19 5382 282 1;4813071317;52344317;Purple;Office manager;Star Assistance;2009 Honda S2000;GymGurus.com.br;A-;139.3;63.3;"5' 9""";174;b7e12efd-ebd9-4a21-8b1c-6d08efa95d68;-3.815855;-38.543339
919;male;Brazil;Mr.;Fábio;C;Araujo;Rua Dois Irmãos 791;Igarassu;PE;Pernambuco;53610-819;BR;Brazil;FabioCastroAraujo@armyspy.com;Beety1997;Gahcu8gaer;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(81) 5960-8525;55;Castro;7/2/1997;21;Cancer;Visa;4716012030158648;458;5/2020;347.973.270-49;1Z 283 574 01 1973 305 7;0939259496;97592910;Green;Keeper;J. B. Van Sciver;2006 Mercedes-Benz B;SkiingNewsletter.com.br;AB+;123.4;56.1;"5' 11""";180;b5fa4bfc-7454-4ef3-80d4-bcd6f719abac;-7.800976;-34.974724
920;male;Brazil;Mr.;Kauan;C;Castro;Rua José Reuter 1371;Blumenau;SC;Santa Catarina;89046-001;BR;Brazil;KauanCorreiaCastro@rhyta.com;Sudge1971;aVooph9ohk;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(47) 5493-4716;55;Pereira;11/19/1971;46;Scorpio;Visa;4539929866818919;002;11/2020;366.646.505-68;1Z F39 398 40 6666 104 6;9856310365;95754520;Blue;Pharmacy technician;Mission You;2012 Opel Astra;BloggingLounge.com.br;B+;225.3;102.4;"6' 0""";183;481c4a77-a730-479f-8540-69671e297b15;-26.920302;-49.193154
921;female;Brazil;Ms.;Isabella;M;Silva;Rua Doutor Sylvio Carvalhaes 643;Campinas;SP;São Paulo;13060-040;BR;Brazil;IsabellaMartinsSilva@gustr.com;Surpery;mohp9Ahmah;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134";(19) 2999-9695;55;Barbosa;12/28/1951;66;Capricorn;Visa;4929017934563028;040;6/2022;913.697.751-99;1Z F12 441 21 9908 107 4;3610309096;11110548;Blue;Law clerk;Luria's;2014 BMW 4 Series;VegetableBread.com.br;B+;135.7;61.7;"4' 11""";151;186dea41-f454-4c85-a166-ed222821378e;-22.862553;-47.133802
922;female;Brazil;Mrs.;Beatriz;D;Castro;Travessa Jardim Nova Vida 1678;Recife;PE;Pernambuco;52081-656;BR;Brazil;BeatrizDiasCastro@gustr.com;Entien;Quei1nieg;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0";(81) 6944-6551;55;Melo;3/9/1997;21;Pisces;Visa;4539968894488667;284;2/2021;542.109.477-41;1Z 989 063 48 2848 603 7;8233294985;28673824;Blue;Patternmaker;Sunflower Market;2002 Aston Martin DB7;VirtualNightmares.com.br;O+;108.2;49.2;"5' 3""";161;5f9e3452-1077-44e0-96c4-d3fc21f29032;-8.088038;-34.945871
923;male;Brazil;Mr.;Luis;S;Pinto;Alameda Barros Terra 417;Niterói;RJ;Rio de Janeiro;24020-150;BR;Brazil;LuisSouzaPinto@rhyta.com;Moven1973;Cae5ki5qu;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(21) 5291-9888;55;Dias;6/3/1973;45;Gemini;MasterCard;5596322693838234;886;11/2022;475.054.015-30;1Z 2E7 208 45 7340 780 5;1256848676;38962757;Blue;College faculty;The Royal Canadian Pancake Houses;2004 Nissan Frontier;PhoneYourself.com.br;O+;250.1;113.7;"5' 7""";169;90997a0b-4187-4138-8ae1-cf84a8709ef6;-22.882978;-43.001439
924;female;Brazil;Ms.;Bianca;A;Pinto;Rua Carlos Castilho 1505;Várzea Grande;MT;Mato Grosso;78125-760;BR;Brazil;BiancaAzevedoPinto@einrot.com;Ausand1984;elah8eeG;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0";(65) 7549-3052;55;Rodrigues;6/30/1984;34;Cancer;Visa;4716367877057042;831;10/2019;361.948.092-30;1Z 796 F61 49 7447 461 9;1542390119;28062011;Green;Long-term care facility nurse;Pak and Save;2006 Volkswagen Lupo;DVDBrain.com.br;B+;114.4;52.0;"5' 2""";157;125f9ce9-d20b-43e1-b12e-93b0049076a2;-15.623912;-56.203115
925;male;Brazil;Mr.;Murilo;F;Goncalves;Rua Itália 897;Santa Maria;RS;Rio Grande do Sul;97030-260;BR;Brazil;MuriloFernandesGoncalves@superrito.com;Secal1999;aemeoleis8Ai;"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(55) 5615-2315;55;Souza;2/13/1999;19;Aquarius;Visa;4556169079743095;201;3/2019;481.266.401-20;1Z 239 677 11 6946 890 7;0464351475;39669098;Blue;Jewelry appraiser;Kelsey's Neighbourhood Bar & Grill;1994 Ford Falcon;TampaSurgeon.com.br;O+;187.4;85.2;"6' 2""";187;eba4e4d2-d318-41b6-aa77-f7951846592d;-29.713255;-53.761019
926;female;Brazil;Mrs.;Emilly;C;Goncalves;Rua C 306;Ananindeua;PA;Pará;67133-680;BR;Brazil;EmillyCavalcantiGoncalves@jourrapide.com;Courester;jo2ieTeinai;"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0";(91) 8911-8700;55;Cavalcanti;4/15/1972;46;Aries;Visa;4916268260857600;577;6/2021;872.428.866-78;1Z 700 4Y2 50 2208 300 0;4308433518;68874639;Green;Garment presser;Ejecta;2010 Toyota Matrix;HistoryWireless.com.br;B+;197.3;89.7;"5' 2""";158;65c757f3-b02d-460a-a98c-a66040e89061;-1.279073;-48.478084
927;male;Brazil;Mr.;Martim;F;Castro;Rua José de Aquino 1934;Santarém;PA;Pará;68025-690;BR;Brazil;MartimFernandesCastro@dayrep.com;Mardaids;duneer0eD8;"Mozilla/5.0 (Windows NT 6.1; rv:61.0) Gecko/20100101 Firefox/61.0";(93) 2090-9236;55;Carvalho;2/3/1953;65;Aquarius;Visa;4556907061058034;435;10/2023;973.787.850-75;1Z 029 958 16 6347 573 6;8837265009;73739666;Green;Jeweler;Hughes & Hatcher;1996 Mitsubishi FTO;LiveInformer.com.br;B+;244.4;111.1;"5' 10""";179;9ebb1cf9-b70e-4e37-ac77-8083eb975e58;-3.044999;-54.929153
928;female;Brazil;Ms.;Sofia;S;Barbosa;Rua Angélica Rieth 1929;São Leopoldo;RS;Rio Grande do Sul;93037-400;BR;Brazil;SofiaSouzaBarbosa@fleckens.hu;Unwon1965;dohW3vei7;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36";(51) 4692-9226;55;Pereira;1/17/1965;53;Capricorn;MasterCard;5285541145105464;306;7/2022;810.332.679-88;1Z 195 644 52 8794 117 1;3062210786;06666662;Purple;Transit and railroad police;Pak and Save;2011 BMW 730;DemolitionRemoval.com.br;O+;134.2;61.0;"5' 6""";168;17da2f2b-e9b3-438a-981a-49ae63205960;-29.766482;-51.055592
929;male;Brazil;Mr.;Tiago;A;Rocha;Rua Chaves 941;Belo Horizonte;MG;Minas Gerais;31814-510;BR;Brazil;TiagoAraujoRocha@dayrep.com;Herhatiought;phu1ZieJae;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(31) 7960-9952;55;Melo;7/23/1969;49;Leo;MasterCard;5352339139079516;567;6/2021;302.096.030-46;1Z 60Y 920 84 4152 587 8;5429525668;63419272;Silver;Street vendor;Madcats Music & Books;2012 Porsche 911;MarketingFolder.com.br;O+;191.6;87.1;"6' 1""";185;4ee239d9-5471-419c-895b-869be16e8b06;-19.928570;-44.029093
930;female;Brazil;Ms.;Vitoria;A;Pereira;Rua Dionísio 912;Ipatinga;MG;Minas Gerais;35160-187;BR;Brazil;VitoriaAlmeidaPereira@dayrep.com;Hisoonsir;cheWoh3Sh;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0";(31) 5617-6972;55;Barbosa;4/20/1991;27;Taurus;Visa;4929821610905886;758;3/2021;825.835.178-80;1Z 664 Y83 99 2634 777 8;1167055643;22772146;Purple;Office support team leader;Roadhouse Grill;2005 Subaru Justy;CleaningSurface.com.br;O+;180.4;82.0;"5' 1""";155;59907fa4-0669-489b-a6f0-7426b6aded2c;-19.479855;-42.675135
931;male;Brazil;Mr.;Estevan;A;Souza;Rua Alumbramento 1967;São Paulo;SP;São Paulo;08253-170;BR;Brazil;EstevanAzevedoSouza@dayrep.com;Thertheare;Quoh2Nai1yoo;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(11) 6139-4870;55;Rocha;8/18/1980;38;Leo;Visa;4556510618044828;789;3/2019;301.898.948-14;1Z 16Y 111 57 0851 335 4;2827755277;80257825;Silver;Leasing consultant;Galyan's;1998 BMW 320;SumScreen.com.br;B+;173.1;78.7;"5' 8""";173;a721a024-d4a6-4efc-90d3-3d10dfaaf030;-23.615336;-46.560329
932;male;Brazil;Mr.;Mateus;G;Almeida;Rua Ismael Silva 1216;Ipatinga;MG;Minas Gerais;35162-183;BR;Brazil;MateusGoncalvesAlmeida@cuvox.de;Inathind;eeY5ahmi;"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(31) 6586-6791;55;Pereira;3/14/1999;19;Pisces;MasterCard;5438653666483901;563;11/2020;825.434.289-09;1Z 347 6E1 93 0682 593 6;3232387965;12644629;Blue;Office helper;Gas Legion;2005 Mercedes-Benz SLR McLaren;HoroscopeBusiness.com.br;O+;125.6;57.1;"5' 5""";164;c8d4c5aa-8e9e-41fe-ad08-1deee4d52874;-19.511892;-42.625744
933;female;Brazil;Ms.;Júlia;S;Gomes;Rua Piracicaba 1860;Patos de Minas;MG;Minas Gerais;38703-736;BR;Brazil;JuliaSilvaGomes@einrot.com;Thisheatch;sheu5Beesh;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(34) 9663-7803;55;Oliveira;10/11/1949;68;Libra;Visa;4916205100942911;262;7/2023;928.731.000-95;1Z 418 884 74 0018 369 5;1948850098;34227671;Blue;Regional planner;Pantry Pride;2004 BMW 318;ThemeSpecialist.com.br;O+;162.4;73.8;"5' 4""";163;b41a74d4-6162-4b50-9b14-8ff895c2048c;-18.615045;-46.540629
934;male;Brazil;Mr.;Luís;C;Oliveira;Rua Curitiba 1174;Alvorada;RS;Rio Grande do Sul;94820-360;BR;Brazil;LuisCardosoOliveira@gustr.com;Houree;Gai9raech7;"Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0";(51) 4962-3877;55;Martins;11/24/1971;46;Sagittarius;Visa;4485446010121516;885;10/2019;733.735.638-28;1Z 836 376 05 4970 456 5;8299500872;32647279;Blue;Transcriber;Yesterday's Records;1996 Toyota Carina;LocalTownhouses.com.br;A+;147.8;67.2;"5' 8""";173;61f43a49-33d5-4efb-b015-0287d876e678;-30.037786;-50.954012
935;male;Brazil;Mr.;Igor;A;Almeida;Rua Ernesto de Mello 256;Cabo Frio;RJ;Rio de Janeiro;28920-030;BR;Brazil;IgorAlvesAlmeida@rhyta.com;Onvir1959;Eelohcooni9;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(22) 9651-6144;55;Silva;2/17/1959;59;Aquarius;Visa;4929479733762963;208;8/2023;909.947.809-74;1Z 67W 751 75 5029 857 0;6361150881;26206203;Green;Travel agent;Alexander's;2015 Chevrolet Sonic;OregonTravelAgents.com.br;B+;207.2;94.2;"5' 9""";176;a0da656a-9f02-46cd-9c81-268e6b85806e;-22.677561;-42.032874
936;female;Brazil;Mrs.;Ágatha;A;Fernandes;Escada Otávio Gregio 922;Cachoeiro de Itapemirim;ES;Espírito Santo;29308-115;BR;Brazil;AgathaAlmeidaFernandes@rhyta.com;Momparbeft83;vo4Fohqu;"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/64.0.3282.119 Safari/537.36";(28) 5071-9817;55;Melo;9/27/1983;34;Libra;MasterCard;5267273383818507;449;4/2019;674.178.120-07;1Z 68E 793 82 6748 316 5;2142706923;61654692;Blue;Broker;Grass Roots Yard Services;1998 Nissan President;LimitDrop.com.br;A+;131.6;59.8;"5' 8""";173;a23335b3-0736-4792-81e6-4dd370d0877e;-20.866965;-41.130715
937;male;Brazil;Mr.;Caio;S;Pereira;Viela Angelis 1170;Guarulhos;SP;São Paulo;07053-121;BR;Brazil;CaioSilvaPereira@dayrep.com;Enle1987;AiFee3cee;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15";(11) 8935-5207;55;Carvalho;4/21/1987;31;Taurus;MasterCard;5363518783232631;547;4/2019;582.943.337-00;1Z Y30 534 17 6350 310 7;2182318735;17572820;Blue;Library aide;Cardinal Stores;2014 Toyota Camry Hybrid;CellularLeases.com.br;O+;181.9;82.7;"6' 0""";182;ad52cde5-a21f-4fe2-8397-62a380b5ff53;-23.317281;-46.387568
938;female;Brazil;Ms.;Bruna;S;Rocha;Via Doutora Soani Abadia 13;Goiânia;GO;Goiás;74391-010;BR;Brazil;BrunaSantosRocha@dayrep.com;Fent1983;aeDief7cie;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0.3 Safari/604.5.6";(62) 6847-9056;55;Santos;12/21/1983;34;Sagittarius;Visa;4532861573725664;641;11/2022;772.403.259-97;1Z 698 363 77 5642 705 0;1686046044;04126764;Red;Graphic designer;Jack Lang;2007 Land Rover Defender;HedgePoker.com.br;B+;220.4;100.2;"5' 4""";162;33d1fd5f-605f-4e25-9323-9f913fea20fe;-16.615092;-49.201808
939;female;Brazil;Dr.;Anna;R;Gomes;Rua Pindaí 1874;São Paulo;SP;São Paulo;03817-130;BR;Brazil;AnnaRodriguesGomes@superrito.com;Submis1964;ej9chieLei;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36";(11) 6049-7518;55;Almeida;2/13/1964;54;Aquarius;Visa;4716226085857454;289;2/2022;763.578.545-14;1Z 994 W24 63 9824 944 4;0420859064;00624910;Blue;DJ;Unity Stationers;2008 Opel Zafira;SSLNews.com.br;A+;131.6;59.8;"5' 9""";174;715d9a75-efad-4071-83b4-509c01a9b103;-23.577084;-46.698586
940;male;Brazil;Mr.;Vinicius;A;Rodrigues;Rua Ademar Borges Nunes 1470;São Paulo;SP;São Paulo;02650-120;BR;Brazil;ViniciusAlmeidaRodrigues@jourrapide.com;Twon1972;zu2Wi4Thoo;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15";(11) 5850-6750;55;Cunha;8/13/1972;46;Leo;MasterCard;5211768608925935;966;12/2019;428.739.998-61;1Z 91V 103 27 4425 572 4;5648905341;26259891;Blue;Drilling and boring machine tool setter;Price Club;2011 Citroen C3;PlumbingPackages.com.br;A+;156.0;70.9;"5' 10""";179;e2523e82-ec2b-4bc7-b4eb-00dfd3d6eddb;-23.673449;-46.705087
941;female;Brazil;Mrs.;Emily;C;Ferreira;Alameda das Romanzeiras 1219;Itu;SP;São Paulo;13304-364;BR;Brazil;EmilyCardosoFerreira@cuvox.de;Antionne;oujeiBoh0;"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(11) 3446-9373;55;Pereira;2/7/1962;56;Aquarius;MasterCard;5443400919257887;866;11/2019;252.758.744-56;1Z 871 053 85 4917 766 6;9727826830;92916336;Blue;Human resources clerk;Paul's Food Mart;1998 Jeep Cherokee;FaceShows.com.br;A+;123.6;56.2;"5' 3""";161;0d3c840f-0157-4ae7-8b55-b0e675167782;-23.271037;-47.201882
942;male;Brazil;Mr.;Igor;D;Melo;Rua Alfredo Simoneti 626;Mossoró;RN;Rio Grande do Norte;59619-050;BR;Brazil;IgorDiasMelo@cuvox.de;Scance;Rafaika1w;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(84) 8944-6101;55;Almeida;5/6/1959;59;Taurus;Visa;4716760276696701;731;8/2020;613.674.730-80;1Z 055 681 49 0428 799 0;8231797493;59350704;Blue;Costume designer;Mr. Steak;2010 Subaru Outback Sport;KVTVnet.com.br;O+;208.6;94.8;"6' 2""";187;88f9cb88-4f33-476a-9c93-9dc5be36207d;-5.227970;-37.325154
943;male;Brazil;Mr.;Carlos;O;Carvalho;Rua Garuva 1525;Joinville;SC;Santa Catarina;89212-023;BR;Brazil;CarlosOliveiraCarvalho@rhyta.com;Winve1957;Iaxie1ohra;"Mozilla/5.0 (X11; Linux x86_64; rv:52.0) Gecko/20100101 Firefox/52.0";(47) 9745-5849;55;Pereira;10/22/1957;60;Libra;MasterCard;5145070388706549;804;5/2019;950.952.333-04;1Z 404 V00 11 0059 138 4;2687528715;15126769;Black;Financial economist;Chase Pitkin;2014 Mazda MAZDA3;SelfRealize.com.br;O+;181.9;82.7;"5' 5""";166;49d41806-11eb-4f2c-87f4-779f95e67867;-26.357770;-49.051182
944;male;Brazil;Mr.;Fábio;A;Azevedo;Rua Chagas Miguel 691;Caucaia;CE;Ceará;61615-200;BR;Brazil;FabioAlmeidaAzevedo@teleworm.us;Anxiell85;ahlueN8ph;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36";(85) 8709-2525;55;Rodrigues;6/26/1985;33;Cancer;MasterCard;5317257261934635;092;8/2019;347.307.444-62;1Z 511 269 96 5537 762 4;9409238118;58259132;Yellow;Receive-and-deliver clerk;I. Magnin;2003 Audi A8;ListingPoints.com.br;O+;213.4;97.0;"5' 8""";173;28586a0c-21d0-4d6d-adb9-eecac017e9c9;-3.754992;-38.844334
945;male;Brazil;Mr.;Vinícius;A;Souza;Rua Cinqüenta 1949;Alvorada;RS;Rio Grande do Sul;94859-300;BR;Brazil;ViniciusAraujoSouza@rhyta.com;Sualliare;Chiewai3Ah;"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0";(51) 9584-3694;55;Correia;8/30/1996;21;Virgo;Visa;4916929595630216;320;6/2019;504.876.113-81;1Z 330 095 49 6023 681 4;4992647441;01936741;Brown;Extruding, forming, pressing, and compacting machine operator;Asiatic Solutions;2000 Mitsubishi Eclipse;FindingEternity.com.br;O+;205.0;93.2;"5' 7""";169;41ab285a-cacb-476d-bb47-a0d658ba7713;-29.964174;-51.028354
946;male;Brazil;Mr.;Davi;A;Fernandes;Rua Três 1157;São João Del Rei;MG;Minas Gerais;36309-360;BR;Brazil;DaviAraujoFernandes@gustr.com;Seesculde;Aineode2;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36";(32) 3476-7787;55;Almeida;2/4/1950;68;Aquarius;MasterCard;5402008525656068;045;11/2023;240.475.463-72;1Z 190 240 84 8603 627 0;6889311424;47575091;Blue;Patient educator;Star Merchant Services;2002 Suzuki Liana;ReviewedFilms.com.br;O+;241.8;109.9;"5' 7""";170;d0e7a2c6-3553-4de5-b073-8cf9f04818fa;-21.203695;-44.185040
947;female;Brazil;Mrs.;Emily;C;Melo;Rua Afonso Pena 625;Mococa;SP;São Paulo;13738-555;BR;Brazil;EmilyCostaMelo@gustr.com;Withir;suchoo4Iesh;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(19) 7648-6508;55;Costa;2/14/1991;27;Aquarius;Visa;4485335074563129;787;4/2022;581.756.861-62;1Z W03 64W 20 7384 379 3;2719523506;33020625;Blue;Bookmobile driver;Veramons;2001 Steyr G-series;MalpracticeBoard.com.br;O+;211.4;96.1;"5' 9""";175;9eba78d4-fdf3-484b-9488-5e7d32924afb;-21.383199;-46.958790
948;female;Brazil;Ms.;Thaís;O;Pinto;Rua Santa Cruz 215;Carapicuíba;SP;São Paulo;06365-690;BR;Brazil;ThaisOliveiraPinto@teleworm.us;Himedly;jui9ohZei3;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36";(11) 2769-7808;55;Ribeiro;12/4/1960;57;Sagittarius;MasterCard;5549562204581777;066;10/2023;929.606.170-96;1Z 358 764 43 1515 571 9;7277992572;67638932;Purple;Mental health counselor;Bombay Company;2015 Ford Transit Wagon;FourBlog.com.br;AB+;133.3;60.6;"5' 7""";170;586c3bc2-430c-4c64-a180-3e91e7ab30d2;-23.519888;-46.777826
949;female;Brazil;Ms.;Gabrielle;S;Rodrigues;Rua Oito 1520;Guaratinguetá;SP;São Paulo;12513-020;BR;Brazil;GabrielleSouzaRodrigues@cuvox.de;Hurged51;nuo4nu3S;"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko";(12) 8016-5340;55;Dias;2/4/1951;67;Aquarius;MasterCard;5258673153648722;095;2/2023;895.567.334-50;1Z 290 159 85 5346 196 2;4437900865;25307922;Blue;Social worker;Stop and Shop;1998 Donkervoort D8;StressBrain.com.br;B+;177.5;80.7;"5' 7""";169;53625bd1-b760-4ad3-88bb-487ef451cda3;-22.866767;-45.218518
